model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
ensembles,Service Building,present_elec_kwh,prophet,lassocv,4,4,24,hour,11.630302592738758,7.966812854918566,0.38243262475257433,./models/ensembles/Service_Building_Data_Extended_present_elec_kwh_prophet_lassocv_4_4_24_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,lstm,rfecv,3,2,24,hour,26.284857637905667,21.56941333432378,0.12986018708763403,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_rfecv_3_2_24_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv
xgboost,Arts and Sciences,present_elec_kwh,linear_regression,lassocv,6,3,24,hour,5.512755414755514,4.1878846334209445,0.21220346578258517,./models/xgboost/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_lassocv_6_3_24_hour,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
xgboost,College of Education,present_elec_kwh,prophet,rfecv,5,5,24,hour,13.764970646861952,9.401552306418276,0.3135235124217748,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_prophet_rfecv_5_5_24_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_prophet,College_of_Education_Data_Extended.csv
solos,Stadium,present_elec_kwh,lstm,lassocv,4,4,24,hour,41.68353148239126,31.020948821435667,0.24084304087191197,./models/solos/Stadium_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_24_hour,./models/tmp/Stadium_Data_Extended_present_elec_kwh_lstm,Stadium_Data_Extended.csv
ensembles,Earth Sciences,present_chll_tonhr,prophet,lassocv,4,4,24,hour,1.6670210970707606,0.9289101672867548,0.4223845737518265,./models/ensembles/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet_lassocv_4_4_24_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet,Earth_Sciences_Data_Extended.csv
solos,Student Union,present_elec_kwh,linear_regression,lassocv,5,5,24,hour,33.110311418684944,22.582281619558238,0.221617784651774,./models/solos/Student_Union_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_5_24_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_regression,Student_Union_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,linear_regression,rfecv,1,1,24,hour,21.410925820060466,17.005926094463707,0.07726163003864445,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_linear_regression_rfecv_1_1_24_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
solos,Biological Sciences,present_elec_kwh,linear_interpolation,lassocv,2,2,24,hour,38.5114650607101,31.82646417074714,0.16720533989090847,./models/solos/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_2_2_24_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
solos,WRI and Bureau of Mines,present_elec_kwh,linear_regression,rfecv,3,2,24,hour,6.5810314331684925,5.254064318399519,0.09971470487933239,./models/solos/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_2_24_hour,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_regression,WRI_and_Bureau_of_Mines_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,linear_regression,lassocv,5,5,24,hour,5.298726288788993,3.942738846392882,0.28769622177990045,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_5_24_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_regression,General_Storage_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,lstm,rfecv,2,2,24,hour,5.305005908585139,3.9246508302147216,0.29033846966203625,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_lstm_rfecv_2_2_24_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv
solos,Education Annex,present_elec_kwh,linear_interpolation,rfecv,3,3,24,hour,6.945814119094959,5.289559834661039,0.3011128931507184,./models/solos/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_3_3_24_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation,Education_Annex_Data_Extended.csv
solos,Centennial Complex,present_elec_kwh,prophet,rfecv,1,1,24,hour,0.01571805587287068,0.013752435774302843,0.11709453487106614,./models/solos/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_rfecv_1_1_24_hour,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,prophet,lassocv,5,5,24,hour,17.531445521699062,13.777316031552521,0.08615806778790984,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_lassocv_5_5_24_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv
ensembles,Fine Arts,present_elec_kwh,lstm,lassocv,4,4,24,hour,32.46462224688635,26.11197519091946,0.18747883657122835,./models/ensembles/Fine_Arts_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_24_hour,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_lstm,Fine_Arts_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,linear_regression,lassocv,7,4,24,hour,9.185613143930523,6.991868158894234,0.38412150526010475,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression_lassocv_7_4_24_hour,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression,Indoor_Practice_Facility_Data_Extended.csv
ensembles,Education Annex,present_elec_kwh,linear_interpolation,lassocv,3,3,24,hour,6.943511304598893,5.355828081905872,0.30182368946648624,./models/ensembles/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_3_3_24_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation,Education_Annex_Data_Extended.csv
xgboost,Physical Science,present_elec_kwh,prophet,rfecv,4,1,24,hour,26.916741502299878,21.114214310467354,0.07525399169948567,./models/xgboost/Physical_Science_Data_Extended_present_elec_kwh_prophet_rfecv_4_1_24_hour,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_prophet,Physical_Science_Data_Extended.csv
ensembles,Student Union,present_elec_kwh,lstm,lassocv,3,3,24,hour,40.15167574059706,33.577507451072165,0.32250553388497954,./models/ensembles/Student_Union_Data_Extended_present_elec_kwh_lstm_lassocv_3_3_24_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_lstm,Student_Union_Data_Extended.csv
solos,Indoor Practice Facility,present_elec_kwh,linear_regression,rfecv,4,3,24,hour,12.751403800443963,10.066351727818834,0.5022474491703114,./models/solos/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression_rfecv_4_3_24_hour,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_linear_regression,Indoor_Practice_Facility_Data_Extended.csv
solos,Enzi-STEM,present_elec_kwh,linear_interpolation,rfecv,2,2,24,hour,26.250948138478012,21.58064287683882,0.13024189502191127,./models/solos/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_2_2_24_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv
ensembles,Service Building,present_elec_kwh,prophet,rfecv,5,5,24,hour,12.439062103968588,10.651431999780518,0.5345070833570265,./models/ensembles/Service_Building_Data_Extended_present_elec_kwh_prophet_rfecv_5_5_24_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
