bldgname,ts,chiller PowerScout.AV-9030 (Power factor),chiller PowerScout.AV-1030 (KW),powerScout 24.AV-69030 (Power factor),powerScout 24.AV-61030 (KW),HVAC Lab.CHWDP-SP (psi),HVAC Lab.CLG-O (%),HVAC Lab.CHWP-O (%),HVAC Lab.CHWR-T (F),HVAC Lab.CHWS-T (F),HVAC Lab.CHW-F (gpm),HVAC Lab.CHW-DP (psi),HVAC Lab.OA-T (F),Supply Air Ebtron.AI-2,Supply Air Ebtron.AI-1,HVAC Lab.DA1-P (in H2O),HVAC Lab.MA-T (F),VAV-7.ZN-T (F),HVAC Lab.DA-T (F),VAV-3.ZN-T (F),HVAC Lab.HWS-T (F),VAV-2.ZN-T (F),Relief Air Ebtron.AI-1,Relief Air Ebtron.AI-2,VAV-1.ZN-T (F),HVAC Lab.PH-T (F),Outside Air Ebtron.AI-1,Outside Air Ebtron.AI-2,VAV-5.ZN-T (F),HVAC Lab.PHWS-T (F),VAV-4.ZN-T (F),VAV-6.ZN-T (F),HVAC Lab.PHW-F (gpm),HVAC Lab.PHWR-T (F),VAV-7.HTG-O (%),VAV-4.DPR-O (%),HVAC Lab.STM-O (%),HVAC Lab.MAD-O (%),VAV-5.DPR-O (%),HVAC Lab.SF-O (%),VAV-1.HTG-O (%),VAV-3.HTG-O (%),HVAC Lab.PH-O (%),VAV-5.HTG-O (%),VAV-3.DPR-O (%),VAV-6.DPR-O (%),VAV-2.HTG-O (%),VAV-6.HTG-O (%),HVAC Lab.EAD-O (%),VAV-4.HTG-O (%),VAV-7.DPR-O (%),VAV-1.DPR-O (%),VAV-2.DPR-O (%),VAV-2.EFFHTG-SP (F),VAV-3.SA-F (cfm),VAV-3.ZN-SP (F),VAV-1.ZN-SP (F),VAV-4.CLG-MAXFLOW (cfm),VAV-4.EFFCLG-SP (F),VAV-5.EFFCLG-SP (F),VAV-7.EFFHTG-SP (F),VAV-7.EFFCLG-SP (F),VAV-4.SAFLOW-SP (cfm),VAV-4.ZN-SP (F),VAV-6.SAFLOW-SP (cfm),VAV-2.SAFLOW-SP (cfm),VAV-4.EFFHTG-SP (F),HVAC Lab.DAT-SP (F),VAV-2.SA-F (cfm),VAV-3.EFFHTG-SP (F),VAV-2.EFFCLG-SP (F),VAV-6.EFFCLG-SP (F),VAV-1.SA-F (cfm),HVAC Lab.DAP-SP (in. WC),VAV-5.EFFHTG-SP (F),VAV-4.SA-F (cfm),VAV-5.SAFLOW-SP (cfm),HVAC Lab.EFFDAT-SP (F),VAV-7.SAFLOW-SP (cfm),HVAC Lab.MOAFLOW-SP (cfm),VAV-6.ZN-SP (F),VAV-1.SAFLOW-SP (cfm),VAV-3.EFFCLG-SP (F),VAV-5.SA-F (cfm),VAV-4.HTGOCC-MINFLOW (cfm),VAV-1.EFFHTG-SP (F),HVAC Lab.HTGOATLOCKOUT-SP,HVAC Lab.ECONSWO-SP (F),VAV-6.SA-F (cfm),VAV-4.CLGOCC-MINFLOW (cfm),VAV-6.EFFHTG-SP (F),VAV-1.EFFCLG-SP (F),VAV-3.SAFLOW-SP (cfm),VAV-5.ZN-SP (F),VAV-7.SA-F (cfm),VAV-2.ZN-SP (cfm),PowerScout 24.AV-29030,PowerScout 24.AV-1030,PowerScout 24.AV-9030,PowerScout 24.AV-21030,PowerScout 24.AV-45030,PowerScout 24.AV-49150,PowerScout 24.AV-41160,PowerScout 24.AV-42000,HWS-kBTU (kBTU),HVAC Lab.OA-F (cfm),HVAC Lab.DA-F (cfm),HVAC Lab.HWS-DT (F),HVAC Lab.RLF-F (cfm),HVAC Lab.HWS-Q (Btuh),dif_PHT_DAT (F),HW_delta_T (F),Metasys-OAT(F),OperationStatus,OperationStatusHWPump,PHW-F,DA-F,VAV-2HTG-O,VAV-2DPR-O,total_heat (kw),total_ele (kw),HWP_power(kw),Fan_power(kw),Chiller_power(kw),CWPump_power(kw),NCDC_OAT
hvaclab,4/19/2020 12:18,0.454426795,0.429583997,0.815843821,4.348730087,19,0,100,89.75820923,90.42137146,15.34934998,-2.94124651,46.84005356,70.86714935,1098.155151,0.848473191,75.84265137,81.0087738,69.70999146,72.61264038,143.947998,75.25196075,211.7477875,50.03849792,75.55932617,68.64659882,773.0936279,50.48305893,69.96169281,145.7470703,73.88703156,76.99237061,4.639807224,143.3000946,0,100,9.860590935,48.53488159,36.68533707,99.99999237,0,0,0.788769245,59.99966431,43.66109848,100,0,0,48.53488159,0,100,100,55.17082596,69.98999786,356.417572,68.20005035,72,230,74,74,70,74,230,72,350,150,70,68.99017334,164.0378418,70,73.98999786,74,685.4753418,2.25,70,214.3679352,65,68.99017334,700,125,72,920,74,63.34475327,250,70,60,68,210.5799255,250,70,74,350,68,344.4552307,71.98999786,0.557657599,2.999201298,0.744844496,10.00072289,0.002982891,0.025231577,0.003496681,8615.611328,321147.5313,742.430603,2407.753906,2.618423462,199.4329681,5428.892578,-1.063392639,2.446975708,46.84005356,1,1,4.639807224,2407.753906,0,55.17082596,1.663287101,11.55401674,2.23393858,5.576979117,0.195214479,3.547884569,47
hvaclab,4/19/2020 13:18,0.441327542,0.43797636,0.815263867,4.34863472,19,0,100,89.75820923,90.42137146,15.58132839,-2.945407391,46.69560623,70.77689362,1103.599609,0.839062333,75.5727005,80.61348724,69.72581482,72.31609344,144.2829895,74.95401001,315.2780762,50.06684113,75.26225281,68.33313751,750.2006226,50.36946106,69.66353607,145.5740356,73.58937073,76.69097137,5.400844574,144.8590088,0,100,7.841666698,47.24962997,36.68533707,99.99999237,0,0,0.788769245,78.53872681,43.66109848,100,0,0,47.24962997,0,100,100,55.17082596,69.98999786,356.417572,68.20005035,72,230,74,74,70,74,230,72,350,150,70,69.08045197,164.0378418,70,73.98999786,74,689.5521851,2.25,70,214.3679352,65,69.08045197,700,125,72,920,74,63.34475327,250,70,60,68,210.5799255,250,70,74,350,68,344.4552307,71.98999786,0.557365358,2.966761589,0.735704958,10.19372463,0.003335207,0.026936654,0.003730991,8616.150391,321152.5313,752.6998901,2390.494629,1.481369019,321.5307312,3533.636719,-1.392677307,0.715026855,46.69560623,1,1,5.400844574,2390.494629,0,55.17082596,0.565746216,11.60286598,2.182661212,5.681628978,0.193291031,3.54528476,41
hvaclab,4/19/2020 14:18,0.454983294,0.428239375,0.814748764,4.410736561,19,0,100,89.75820923,90.42137146,15.39520264,-2.938912153,45.37220383,70.60281372,1089.591919,0.850572407,75.86907959,80.98342896,69.72649384,72.63021851,144.2934875,74.95401001,186.3459473,50.17703247,75.26225281,68.32591248,748.6081543,48.83076859,69.66353607,145.4624329,73.29070282,76.69097137,5.507749081,144.6259155,0,75.78230286,7.715847969,43.90866852,35.20391464,99.99999237,0,0,0.788769245,99.58827972,44.97296143,100,0,0,43.90866852,0,100,100,56.1831398,69.98999786,340.8054504,68.20005035,72,230,74,74,70,74,230,72,350,150,70,69.75186157,164.0378418,70,73.98999786,74,687.1375732,2.25,70,215.7489166,65,69.75186157,700,125,72,920,74,63.34475327,250,70,60,68,240.2309875,250,70,74,350,68,368.2980957,71.98999786,0.558330774,3.016887426,0.738347113,10.13785553,0.002821574,0.026203422,0.003626736,8616.680664,321156.7813,725.6903076,2401.246094,0.666671753,223.1318054,1660.781006,-1.40058136,0.836517334,45.37220383,1,1,5.507749081,2401.246094,0,56.1831398,0.67497349,11.67627077,2.227510122,5.660276728,0.194841762,3.593642161,47
hvaclab,4/19/2020 15:18,0.457277328,0.444903374,0.81632036,4.41614151,19,0,100,89.75820923,90.42137146,15.5590477,-2.940047026,44.01557159,71.01644897,1095.334106,0.852224231,76.16819,81.16498566,70.31031799,71.95969391,148.8458252,74.95401001,191.3043365,48.70464706,75.26225281,68.90280151,760.2450562,47.66440582,69.66353607,150.1639709,73.29236603,76.69097137,5.593091011,149.5708771,0,76.94018555,6.458043098,42.62073898,35.20391464,99.99999237,0,0,0.788769245,99.58827972,44.97296143,100,0,0,42.62073898,0,100,100,56.1831398,69.98999786,340.8054504,68.20005035,72,230,74,74,70,74,230,72,350,150,70,69.97584534,164.0378418,70,73.98999786,74,689.1740723,2.25,70,215.7489166,65,70,700,125,72,920,74,63.34475327,250,70,60,68,240.2309875,250,70,74,350,68,368.2980957,71.98999786,0.554406762,3.094665051,0.759973168,10.40429878,0.003347049,0.022191647,0.003055408,8617.21875,321161.8438,645.74646,2380.205566,0.504364014,272.3677673,1250.179321,-1.407516479,0.593093872,44.01557159,1,1,5.593091011,2380.205566,0,56.1831398,0.485973903,11.92850646,2.351862403,5.7682136,0.203444226,3.604986226,41
hvaclab,4/19/2020 16:18,0.449789852,0.418115497,0.817564845,4.408476353,19,0,100,89.75820923,90.42137146,15.44332409,-2.942759991,43.8908844,70.49520111,1090.262573,0.86400044,75.87017059,81.99462891,69.4070816,72.23895264,147.3592377,74.95401001,274.1152649,48.48601913,75.87348938,67.98519135,794.0183105,46.9621048,69.66353607,148.6886444,73.59182739,76.69097137,5.622590542,147.4516144,0,77.97406769,8.330924988,39.06943512,36.23472595,99.99999237,0,0,0.788769245,99.58827972,44.97296143,100,0,0,39.06943512,0,100,100,56.1831398,69.98999786,340.8054504,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,164.0378418,70,73.98999786,74,690.3352661,2.25,70,215.7489166,65,70,700,125,72,920,74,63.34475327,250,70,60,68,240.2309875,250,70,74,350,68,368.2980957,71.98999786,0.557660282,3.015142441,0.738121212,10.18830872,0.003156975,0.026808083,0.00370046,8617.74707,321164.9688,768.0162354,2414.864258,5.353912354,284.3155518,13427.78125,-1.421890259,1.237030029,43.8908844,1,1,5.622590542,2414.864258,0,56.1831398,1.018953405,11.69943509,2.225540591,5.681615108,0.188064107,3.604215286,41
hvaclab,4/19/2020 17:18,0.46519354,0.437282264,0.817098737,4.394306183,19,0,100,89.75820923,90.42137146,15.47802353,-2.942759991,40.53452301,70.90203094,1097.493652,0.85011363,76.16902161,80.73731232,70.01006317,72.2312088,144.7050781,74.95401001,274.9298401,45.77470398,75.56320953,68.58158875,668.8622437,44.0684166,69.66353607,146.0090027,73.29463959,76.69097137,5.57130909,145.3399658,0,77.97406769,9.306113243,35.92051697,36.23472595,99.99999237,0,0,0.788769245,99.58827972,44.97296143,100,0,0,35.92051697,0,100,100,56.1831398,69.98999786,340.8054504,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,164.0378418,70,73.98999786,74,685.6791992,2.25,70,215.7489166,65,70,700,125,72,920,74,63.34475327,250,70,60,68,240.2309875,250,70,74,350,68,368.2980957,71.98999786,0.556319296,2.900729895,0.743763328,10.22156715,0.003519071,0.028800471,0.003988094,8618.28418,321169.3125,713.7957764,2457.053223,0.778167725,246.474884,1962.183472,-1.428474426,0.669036865,40.53452301,1,1,5.57130909,2457.053223,0,56.1831398,0.546065736,11.63791448,2.157456519,5.686455047,0.203420884,3.590582031,33.4
hvaclab,4/19/2020 18:18,0.446284771,0.411910623,0.815494716,4.359357357,19,0,100,90.06052399,90.72084045,15.65151787,-2.942759991,46.78408051,74.24895477,0,-0.005345664,64.76952362,80.81629944,72.74935913,73.13137817,146.2621765,75.26521301,66.44023895,50.27442932,76.78324127,69.7783432,28.62405586,49.60744858,69.66353607,146.3899689,73.59837341,77.60939789,-0.261405975,145.7696228,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,0,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.05528259,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,69.05528259,0,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.2558752,0.067090422,0.460253894,0.023351327,0.003622267,0.021842282,0.003039097,8618.820313,321173.125,7.468496323,0,0.76184082,91.02269745,-88.73040771,-2.97101593,0.620346069,46.78408051,0,0,-0.261405975,0,0,0,0,3.775715982,0.030878628,0.005975025,0.183829438,3.555032891,33.5
hvaclab,4/19/2020 19:18,0.444482386,0.401342988,0.813941479,4.367100239,19,0,100,90.06052399,90.72084045,15.29408073,-2.943947315,44.90192032,79.34353638,0,-0.005345664,60.57311249,80.82975769,75.75202179,73.12767029,162.6381989,75.872612,67.44368744,48.08611679,77.68492126,70.97263336,33.46134567,47.57283401,69.06372833,140.9196472,73.29805756,78.20388031,-0.261452228,138.4925995,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,0,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,70,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,70,0,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.223387271,0.070361882,0.472574174,0.027680267,0.003358188,0.021873297,0.003272762,8619.333008,321173.125,50.63043213,0,1.65763855,66.43460846,-187.8792725,-4.779388428,2.427047729,44.90192032,0,0,-0.261452228,0,0,0,0,3.772388543,0.033251209,0.006183419,0.178389889,3.554564026,32
hvaclab,4/19/2020 20:18,0.462742329,0.430621564,0.813909411,4.350958347,19,0,100,90.35878754,91.01847839,15.57013035,-2.943294287,47.07898331,80.06154633,0,-0.005345664,60.57311249,81.13270569,76.64588928,73.73215485,162.6464386,76.17258453,59.20773697,51.04704285,78.28610992,71.57084656,35.33310318,48.70475769,69.06372833,139.4215546,73.59806824,78.50874329,-0.259373486,131.8145752,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,0,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,68.61401367,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,68.61401367,0,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.241836146,0.066733599,0.474678427,0.035481971,0.003060281,0.025344718,0.003507511,8619.850586,321173.125,44.7687149,0,7.229949951,62.7376442,-849.1884766,-5.075042725,7.60697937,47.07898331,0,0,-0.259373486,0,0,0,0,3.780810596,0.031677,0.008580823,0.199266825,3.541285948,30
hvaclab,4/19/2020 21:18,0.453053355,0.424013644,0.816766083,4.389460564,19,0,100,90.65609741,91.01847839,15.39087105,-2.944936991,46.75678635,80.34944916,0,-0.005345664,61.16835403,81.43680573,76.9430542,73.73215485,162.2503815,76.76974487,52.49628448,51.2677002,78.28610992,72.16707611,42.61585236,48.69871521,69.06372833,137.9288483,73.89612579,78.8085022,-0.263072163,125.7873077,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,0,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,68.82881165,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,68.82881165,0,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.212584287,0.066959754,0.456504971,0.035063665,0.003042324,0.023191273,0.003487047,8620.361328,321173.125,35.64990997,0,11.48496246,54.71720505,-1365.811401,-4.775978088,12.14154053,46.75678635,0,0,-0.263072163,0,0,0,0,3.815284761,0.03056746,0.007453984,0.192100804,3.585162512,31
hvaclab,4/19/2020 22:18,0.46414718,0.429549992,0.816399276,4.402219296,19,0,100,90.65609741,91.31564331,15.4660387,-2.944936991,48.01980972,80.33235931,0,-0.005345664,61.16981125,81.74568939,77.24007416,74.3374176,160.6635895,76.76974487,55.39060593,52.33831787,78.59210968,72.16707611,42.29072571,49.69687653,69.36165619,136.1346741,74.50186157,79.11386871,-0.254974335,120.6581726,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,0,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,67.98679352,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,67.98679352,0,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.266229987,0.067708403,0.458397388,0.035302419,0.002701019,0.023767961,0.003303961,8620.879883,321173.125,25.15267181,0,15.25714111,47.32334518,-1763.755859,-5.072998047,15.47650146,48.01980972,0,0,-0.254974335,0,0,0,0,3.833778982,0.031037355,0.009398563,0.199374418,3.593968647,28
hvaclab,4/19/2020 23:18,0.448622286,0.427371711,0.816649139,4.393872261,19,0,100,90.65609741,91.6129303,15.5314703,-2.944936991,47.02891541,80.00656128,0,-0.005345664,60.57070923,82.04431152,76.64207458,74.3374176,160.2883148,77.08101654,58.45605469,50.6008873,78.59210968,72.16707611,27.00247574,49.14888,69.36165619,134.6381531,74.80456543,79.11386871,-0.265647918,116.1391144,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,68.64739227,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,68.64739227,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.256400615,0.071714245,0.466646492,0.027139144,0.003262794,0.024759525,0.003450021,8621.391602,321173.125,35.40742111,0,18.28533173,62.51282501,-2140.044678,-4.474998474,18.4990387,47.02891541,0,0,-0.265647918,0,0,0,0,3.820404166,0.033465201,0.006958493,0.191728474,3.588251999,28
hvaclab,4/20/2020 0:18,0.45136553,0.425542533,0.816384077,4.380176067,19,0,100,90.95322418,91.6129303,15.39507294,-2.944936991,45.7363739,79.80381012,0,-0.005345664,60.27056122,82.04431152,76.34500122,74.3374176,159.6341248,77.08101654,58.33253098,49.58953857,78.59210968,72.16707611,28.08778954,48.21482086,69.36165619,133.4406586,74.80456543,79.41234589,-0.261328012,111.9305115,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.50908661,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,69.50908661,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.242162168,0.071150653,0.468545645,0.031501621,0.00294953,0.019667977,0.002900914,8621.90918,321173.125,39.93119431,0,21.39823914,66.72387695,-2522.226318,-4.17792511,21.51014709,45.7363739,0,0,-0.261328012,0,0,0,0,3.808947057,0.033337329,0.007628501,0.192075231,3.575905996,27
hvaclab,4/20/2020 1:18,0.454568803,0.429394066,0.815877736,4.387708187,19,0,100,90.95322418,91.6129303,15.49055862,-2.944687605,46.11454773,79.69087219,0,-0.005345664,60.27056122,82.04431152,76.34500122,74.3374176,159.622818,77.08101654,53.01176071,50.25443268,78.29056549,71.86035919,25.06668091,48.25547028,69.36165619,132.5400238,74.80456543,79.41234589,-0.259942949,108.0380936,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.25696564,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,69.25696564,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.263133466,0.06809628,0.456930071,0.031815384,0.003592796,0.024659004,0.003132605,8622.417969,321173.125,53.58922195,0,24.19112396,47.57576752,-2891.949951,-4.484642029,24.50193024,46.11454773,0,0,-0.259942949,0,0,0,0,3.814509497,0.031115238,0.008371692,0.195189147,3.57983342,27
hvaclab,4/20/2020 2:18,0.46064356,0.42770949,0.816593587,4.419956684,19,0,100,90.95322418,91.6129303,15.43870354,-2.941274166,45.50129318,79.5016861,0,-0.005345664,59.67464828,82.34613037,76.34500122,74.3374176,159.9107056,77.08101654,55.15585327,50.11001587,78.29056549,71.86035919,52.61439133,47.06240845,69.36165619,131.6464691,74.80456543,79.41234589,-0.245473474,104.7355423,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.665802,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,69.665802,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.286543459,0.067384705,0.454192072,0.033695377,0.003169789,0.02090816,0.003024754,8622.938477,321173.125,35.65278244,0,26.72383881,46.64131927,-3240.74707,-4.484642029,26.91092682,45.50129318,0,0,-0.245473474,0,0,0,0,3.846590696,0.030605599,0.00965519,0.197021622,3.609308285,25
hvaclab,4/20/2020 3:18,0.454382986,0.415693313,0.817037642,4.372639179,19,0,100,90.95322418,91.6129303,15.54628277,-2.941274166,45.23190308,79.320961,0,-0.005345664,59.37566757,82.34688568,76.04753113,74.03807068,159.299408,77.08101654,39.80166626,50.28860092,78.29056549,71.56331635,38.01254272,46.96128082,69.36165619,131.0435791,74.80456543,79.41234589,-0.266385883,102.0506592,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.84539795,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,69.84539795,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.243498787,0.066532925,0.459515184,0.029916391,0.003228403,0.024786739,0.003456903,8623.448242,321173.125,36.67711258,0,29.03135681,48.04870987,-3373.276611,-4.484214783,28.99291992,45.23190308,0,0,-0.266385883,0,0,0,0,3.799352267,0.030572889,0.007284605,0.188883969,3.572610804,25
hvaclab,4/20/2020 4:18,0.453459203,0.423223078,0.817110777,4.37467289,19,0,100,90.95322418,91.6129303,15.34734726,-2.941274166,44.94643784,79.28300476,0,-0.005345664,59.0785408,82.34688568,76.04753113,74.03807068,158.9771118,77.08101654,47.31578445,49.78042603,77.99187469,71.56331635,42.64689636,46.49468994,69.36165619,130.4405518,74.80456543,79.41234589,-0.271735221,99.3551178,0,0,0,0,0,0,0,0,0.788769245,0,0,0,0,0,0,0,100,0,0,61,21.76405334,68.20005035,72,230,82,82,61,82,0,72,0,0,61,70,15.65729904,61,82,82,21.39151001,2.25,61,12.28260136,0,70,700,125,72,0,82,6.07845974,250,61,60,68,6.239220142,250,61,82,0,68,15.50884247,71.98999786,0.237068996,0.067049325,0.463975757,0.034205217,0.002862307,0.02371737,0.003375858,8623.96875,321173.125,40.03388214,0,30.94135284,55.74094772,-3703.359131,-4.484214783,31.08543396,44.94643784,0,0,-0.271735221,0,0,0,0,3.805725021,0.031109261,0.008108996,0.1919144,3.574592364,23
hvaclab,4/20/2020 5:18,0.451732665,0.418281078,0.817713141,4.416497231,19,0,100,90.02352905,90.66090393,15.36821651,-2.9381845,30.89618301,71.58680725,1106.005005,0.700803399,77.04664612,82.34929657,70.30599213,74.03807068,121.370491,76.76669312,93.08639526,42.30577087,76.71992493,69.04031372,502.3552551,35.07132721,69.36165619,138.5296021,75.43041992,78.81129456,0.497165143,91.10404968,0,100,9.793119431,34.22515106,35.92377472,100,0,0,0.788769245,29.3281498,66.57829285,100,0,0,34.22515106,0,100,100,61.27743149,69.98999786,553.7205811,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,147.290802,70,73.98999786,74,629.3466797,2.25,70,220.1398773,65,70,700,125,72,920,74,65.5801239,250,70,60,68,213.7539368,250,70,74,543.4051514,68,310.0359497,71.98999786,0.566116095,2.923473597,0.728446782,10.00675297,0.002747498,0.024048669,0.003183043,8624.482422,321173.125,511.6429138,2423.699951,55.75164795,95.13897705,-6202.365234,-1.265678406,47.42555237,30.89618301,1,1,0.497165143,2423.699951,0,61.27743149,3.454225572,11.59495789,2.129594933,5.66498391,0.188951226,3.611427825,26
hvaclab,4/20/2020 6:18,0.464421391,0.43025136,0.818180859,4.390060425,19,0,100,89.72607422,90.36351776,15.44370842,-2.9381845,28.96679497,71.03600311,1089.740356,0.831929088,77.04664612,82.58339691,70.00750732,73.74064636,157.9020844,76.1652832,88.87772369,40.5486145,75.14581299,68.74039459,475.0085754,33.14959717,69.65987396,159.7077332,75.43041992,78.21292877,1.387532949,160.2161865,0,100,3.486755848,31.06544495,35.92377472,100,0,0,0.788769245,31.51434326,44.1415062,100,0,0,31.06544495,0,100,100,56.39649963,69.98999786,356.6513367,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,147.290802,70,73.98999786,74,678.9302368,2.25,70,220.1398773,65,70,700,125,72,920,74,65.5801239,250,70,60,68,213.7539368,250,70,74,350,68,333.8751221,71.98999786,0.571778059,2.709944725,0.721377552,10.14440155,0.003412234,0.025944211,0.003440803,8625.018555,321184,470.4716187,2402.964111,1.250030518,78.58315277,592.3820801,-1.267112732,-0.508453369,28.96679497,1,1,1.387532949,2402.964111,0,56.39649963,-0.103355135,11.54692086,1.954893291,5.800346228,0.199817935,3.59186341,34
hvaclab,4/20/2020 7:18,0.444750041,0.409345984,0.817403734,4.362967491,19,0,100,89.72607422,90.36351776,15.44428921,-2.9381845,30.22319603,71.16278839,1119.858887,0.829096198,77.04664612,82.22160339,70.00750732,73.44302368,153.4229279,75.85638428,90.83411407,41.56628036,75.14581299,68.74039459,476.2348022,34.49910355,69.95817566,154.0959778,75.43041992,77.91421509,1.028067231,153.3417664,0,100,11.92625046,33.14578247,35.92377472,100,0,0,0.788769245,30.66251183,44.1415062,100,0,0,33.14578247,0,100,100,56.39649963,69.98999786,356.6513367,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,147.290802,70,73.98999786,74,679.2249146,2.25,70,220.1398773,65,70,700,125,72,920,74,65.5801239,250,70,60,68,213.7539368,250,70,74,350,68,333.8751221,71.98999786,0.567213833,2.687461376,0.706212342,10.22101212,0.003627813,0.023399588,0.003448598,8625.547852,321187.3125,477.1211548,2427.28418,15.27885437,82.9462738,14512.2041,-1.267112732,0.754211426,30.22319603,1,1,1.028067231,2427.28418,0,56.39649963,0.113593178,11.44378042,1.897918392,5.797499463,0.182056643,3.566305917,39
hvaclab,4/20/2020 8:18,0.45894599,0.433481812,0.816771865,4.392214775,19,0,100,89.72607422,90.36351776,15.51608944,-2.9381845,33.90163803,70.98233795,1099.172241,0.836354971,77.04664612,81.83361816,70.00750732,73.74066925,155.343399,75.85638428,60.43883133,45.59463501,75.14581299,68.74039459,532.296875,37.53671265,69.95817566,156.316391,75.43041992,77.61224365,0.15375118,147.475174,0,100,7.670548439,36.11046982,35.92377472,100,0,0,0.788769245,27.24516678,44.1415062,100,0,0,36.11046982,0,100,100,56.39649963,69.98999786,356.6513367,68.20005035,72,230,74,74,70,74,230,72,350,150,70,70,147.290802,70,73.98999786,74,684.8026123,2.25,70,220.1398773,65,70,700,125,72,920,74,65.5801239,250,70,60,68,213.7539368,250,70,74,350,68,333.8751221,71.98999786,0.565607309,2.841132641,0.725055277,10.42450523,0.003160307,0.024688244,0.003411051,8626.083984,321190.1563,514.9471436,2394.729736,8.456939697,64.02294922,2108.893066,-1.267112732,8.841217041,33.90163803,1,1,0.15375118,2394.729736,0,56.39649963,0.199144416,11.74253676,2.059978215,5.896176356,0.198944739,3.587437453,43
